Date,Open_USD,High_USD,Low_USD,Close_USD,Volume
2022-05-31,1850.59,1862.1,1832.8,1833.77,6244000
2022-06-01,1844.86,1848.29,1825.3,1845.08,6946500
2022-06-02,1860.54,1869.0,1842.1,1867.93,5623100
2022-06-03,1859.01,1871.8,1845.29,1848.83,5519400
2022-06-06,1851.25,1854.1,1838.82,1840.65,3766000
2022-06-07,1843.69,1853.75,1835.0,1852.58,3860000
2022-06-08,1852.01,1858.01,1844.4,1850.83,5140800
2022-06-09,1847.41,1850.1,1837.9,1845.06,4701100
2022-06-10,1831.02,1875.6,1823.9,1870.12,16856100
2022-06-13,1833.89,1873.8,1817.07,1820.5,13265200
2022-06-14,1817.15,1825.5,1803.11,1806.01,7347900
2022-06-15,1825.08,1840.51,1810.8,1829.05,9000300
2022-06-16,1826.66,1850.6,1814.9,1849.47,8823600
2022-06-17,1843.79,1853.7,1831.15,1834.37,7407200
2022-06-21,1832.29,1841.39,1825.97,1827.68,5608500
2022-06-22,1837.97,1845.36,1821.6,1834.75,6558700
2022-06-23,1835.61,1843.54,1819.65,1823.51,6535300
2022-06-24,1823.41,1828.76,1815.8,1821.8,6143100
2022-06-27,1827.26,1830.7,1818.16,1819.77,5719700
2022-06-28,1821.63,1826.0,1815.63,1816.81,2982700
2022-06-29,1827.45,1830.3,1812.34,1815.77,4785600
2022-06-30,1815.81,1820.63,1801.0,1804.57,9144400
2022-07-01,1790.24,1806.74,1788.31,1802.88,11380300
2022-07-05,1790.57,1805.4,1760.9,1764.55,14035400
2022-07-06,1759.9,1768.0,1729.38,1736.56,11861100
2022-07-07,1739.78,1746.32,1735.82,1737.64,4588400
2022-07-08,1739.01,1750.04,1732.1,1738.47,4584100
2022-07-11,1734.54,1740.0,1728.64,1729.18,4321700
2022-07-12,1727.05,1735.5,1721.69,1722.87,5375100
2022-07-13,1715.17,1743.13,1710.0,1731.24,8456600
2022-07-14,1703.22,1711.89,1694.65,1706.54,12213600
2022-07-15,1703.13,1709.7,1696.06,1703.13,6783800
2022-07-18,1714.78,1718.53,1703.74,1704.92,5791800
2022-07-19,1708.38,1714.4,1706.1,1709.13,3796200
2022-07-20,1711.23,1712.4,1693.22,1693.33,4795800
2022-07-21,1696.24,1717.67,1679.8,1717.24,5863300
2022-07-22,1720.42,1737.35,1713.0,1721.7,5733800
2022-07-25,1721.35,1732.0,1712.45,1716.95,3713400
2022-07-26,1716.91,1719.81,1712.2,1714.88,2672800
2022-07-27,1714.41,1737.88,1708.95,1732.09,5766100
2022-07-28,1749.43,1755.0,1732.0,1752.97,5606400
2022-07-29,1756.33,1765.7,1749.79,1758.58,7537300
2022-08-01,1768.2,1772.81,1756.1,1768.74,4666900
2022-08-02,1775.97,1786.6,1758.39,1758.71,5725400
2022-08-03,1766.05,1770.5,1752.23,1762.62,4417800
2022-08-04,1774.14,1793.22,1767.7,1791.72,5502000
2022-08-05,1768.4,1791.4,1764.2,1771.62,6023300
2022-08-08,1779.44,1787.8,1771.8,1786.51,3456300
2022-08-09,1795.05,1798.48,1787.98,1792.05,3205500
2022-08-10,1794.39,1804.9,1786.14,1787.85,4077300
2022-08-11,1792.27,1797.64,1783.16,1783.48,4446000
2022-08-12,1792.41,1800.67,1784.3,1799.92,5151700
2022-08-15,1780.13,1799.0,1774.23,1777.13,5236100
2022-08-16,1772.99,1777.4,1771.4,1774.17,4291500
2022-08-17,1771.98,1772.19,1758.47,1762.76,5569100
2022-08-18,1765.41,1768.74,1753.4,1758.12,3646100
2022-08-19,1755.31,1756.28,1744.26,1745.34,8173000
2022-08-22,1734.03,1740.5,1726.5,1733.82,4458100
2022-08-23,1737.34,1753.11,1731.9,1746.03,4425100
2022-08-24,1742.35,1754.9,1741.6,1751.04,3202400
2022-08-25,1758.97,1761.8,1751.14,1756.61,2857500
2022-08-26,1750.0,1755.26,1733.16,1735.41,6689300
2022-08-29,1736.65,1744.58,1732.1,1736.43,4702300
2022-08-30,1730.2,1739.0,1720.22,1722.05,4856600
2022-08-31,1711.21,1722.69,1708.5,1708.75,5438600
2022-09-01,1697.29,1707.9,1688.17,1694.07,7390800
2022-09-02,1709.87,1717.49,1703.1,1708.91,5196900
2022-09-06,1708.01,1717.4,1698.88,1698.99,4863800
2022-09-07,1697.03,1718.49,1694.7,1716.23,3981400
2022-09-08,1712.01,1718.2,1703.1,1706.0,4607100
2022-09-09,1714.17,1720.0,1710.84,1715.24,3927800
2022-09-12,1728.42,1734.64,1723.16,1724.02,4537500
2022-09-13,1701.02,1720.5,1697.3,1701.77,6526400
2022-09-14,1702.99,1706.21,1692.79,1694.94,6091100
2022-09-15,1682.67,1690.51,1659.7,1663.57,13181200
2022-09-16,1660.28,1680.67,1651.7,1672.95,7141200
2022-09-19,1662.31,1674.87,1658.5,1674.01,5582800
2022-09-20,1664.11,1666.25,1659.38,1664.54,5943700
2022-09-21,1673.96,1687.69,1652.92,1672.02,7816100
2022-09-22,1676.88,1679.24,1666.68,1670.87,5975200
2022-09-23,1651.52,1667.0,1638.0,1641.97,9598000
2022-09-26,1644.31,1647.43,1620.81,1622.96,8240500
2022-09-27,1633.82,1638.97,1625.77,1626.2,7151300
2022-09-28,1644.09,1662.12,1620.4,1660.08,8977200
2022-09-29,1654.25,1663.8,1640.0,1659.83,6317000
2022-09-30,1663.06,1674.86,1658.0,1660.16,6832400
2022-10-03,1668.12,1700.74,1661.9,1700.21,10362200
2022-10-04,1708.16,1728.55,1696.0,1724.47,8024500
2022-10-05,1709.53,1726.6,1699.44,1714.79,5296300
2022-10-06,1710.59,1723.3,1705.65,1712.95,5712600
2022-10-07,1700.6,1710.1,1692.23,1694.38,5030000
2022-10-10,1673.51,1693.4,1664.71,1668.57,6110800
2022-10-11,1669.18,1683.35,1661.0,1665.64,5306700
2022-10-12,1669.24,1677.61,1666.56,1674.39,3998500
2022-10-13,1647.59,1675.3,1641.5,1662.95,7083800
2022-10-14,1653.31,1667.0,1639.35,1642.14,5471900
2022-10-17,1663.32,1667.73,1646.15,1647.22,4348000
2022-10-18,1654.23,1655.94,1645.21,1650.68,4528400
2022-10-19,1632.89,1637.5,1626.98,1628.59,8257100
2022-10-20,1631.19,1645.26,1622.8,1626.15,5019800
2022-10-21,1631.69,1656.7,1630.08,1654.98,6898400
2022-10-24,1647.31,1662.7,1643.13,1649.46,4673300
2022-10-25,1652.67,1661.58,1637.3,1653.1,3434100
2022-10-26,1661.44,1671.64,1649.8,1663.59,4448200
2022-10-27,1660.62,1664.7,1655.36,1660.95,3654900
2022-10-28,1641.72,1661.0,1636.78,1643.86,4645400
2022-10-31,1633.61,1641.8,1630.71,1630.93,6097800
2022-11-01,1651.34,1653.7,1630.8,1647.48,4603600
2022-11-02,1655.62,1669.15,1634.0,1636.61,7210900
2022-11-03,1618.4,1631.93,1615.1,1630.32,5378800
2022-11-04,1663.69,1681.4,1629.0,1680.01,7692000
2022-11-07,1677.43,1681.19,1672.9,1673.46,4425700
2022-11-08,1674.98,1716.64,1674.87,1712.13,11299600
2022-11-09,1711.42,1722.06,1701.65,1703.8,6040600
2022-11-10,1739.78,1755.89,1708.2,1755.57,9939900
2022-11-11,1760.09,1767.29,1754.83,1767.07,4622400
2022-11-14,1763.61,1774.78,1761.6,1771.34,6187600
2022-11-15,1775.15,1785.46,1767.52,1777.62,9903500
2022-11-16,1776.82,1780.04,1770.59,1773.71,3645800
2022-11-17,1759.53,1762.97,1755.34,1760.93,4574400
2022-11-18,1755.08,1763.3,1747.56,1748.74,4321100
2022-11-21,1745.03,1745.68,1732.57,1739.02,4766500
2022-11-22,1743.05,1746.27,1736.82,1740.58,3203800
2022-11-23,1736.45,1753.09,1735.05,1751.38,4167000
2022-11-25,1748.67,1757.9,1747.7,1752.64,1436500
2022-11-28,1749.62,1751.01,1738.66,1738.88,4052900
2022-11-29,1746.79,1758.2,1737.9,1747.12,2620600
2022-11-30,1756.6,1769.4,1742.75,1768.62,4874700
2022-12-01,1797.28,1803.7,1768.7,1801.14,8625800
2022-12-02,1783.13,1802.3,1778.63,1794.72,5185900
2022-12-05,1787.37,1808.0,1763.43,1764.18,5436200
2022-12-06,1772.9,1779.4,1764.85,1769.03,3597800
2022-12-07,1775.81,1790.3,1769.3,1785.04,4610700
2022-12-08,1787.77,1792.82,1782.0,1786.59,3217900
2022-12-09,1795.26,1804.3,1788.18,1793.12,5431300
2022-12-12,1786.72,1793.9,1775.88,1778.56,3504400
2022-12-13,1816.42,1822.65,1780.5,1808.91,6750200
2022-12-14,1808.26,1812.8,1794.41,1804.72,5643000
2022-12-15,1778.96,1801.0,1772.19,1774.88,8363000
2022-12-16,1782.15,1792.45,1777.9,1790.41,5372000
2022-12-19,1789.92,1796.3,1782.19,1785.74,3940500
2022-12-20,1804.74,1821.4,1786.5,1815.26,7803100
2022-12-21,1814.96,1822.16,1811.1,1812.39,3990100
2022-12-22,1800.84,1818.1,1782.59,1790.11,5672700
2022-12-23,1791.58,1802.8,1789.22,1795.66,2912300
2022-12-27,1802.59,1831.79,1801.62,1810.96,6885700
2022-12-28,1804.38,1807.9,1794.18,1802.88,3662500
2022-12-29,1809.99,1819.5,1805.8,1813.32,3345900
2022-12-30,1817.66,1824.53,1812.72,1821.74,2864500
2023-01-03,1839.88,1848.14,1825.91,1837.08,7992900
2023-01-04,1856.23,1859.1,1845.38,1854.19,7574600
2023-01-05,1834.48,1855.2,1823.42,1831.26,4692600
2023-01-06,1844.53,1868.2,1835.3,1865.47,7889000
2023-01-09,1874.4,1880.09,1867.0,1869.99,5134500
2023-01-10,1875.29,1879.26,1869.38,1876.68,4398400
2023-01-11,1876.84,1877.8,1865.67,1875.33,3374200
2023-01-12,1890.18,1897.7,1877.2,1896.95,6936900
2023-01-13,1901.2,1921.29,1898.3,1920.54,7468800
2023-01-17,1914.68,1920.1,1902.64,1908.02,6610800
2023-01-18,1922.41,1925.2,1900.7,1902.64,5384700
2023-01-19,1916.1,1933.94,1913.1,1932.43,6678700
2023-01-20,1923.58,1930.03,1919.18,1926.05,5754800
2023-01-23,1915.92,1930.31,1909.79,1929.67,5265500
2023-01-24,1928.81,1936.97,1915.81,1936.54,4604600
2023-01-25,1926.42,1946.51,1925.78,1945.33,6925300
2023-01-26,1935.03,1937.1,1916.88,1927.72,5860100
2023-01-27,1925.43,1930.26,1914.58,1924.89,6052700
2023-01-30,1925.67,1933.6,1918.8,1919.98,4210700
2023-01-31,1920.66,1930.4,1900.6,1927.0,5976900
2023-02-01,1929.88,1955.0,1917.85,1950.49,7996000
2023-02-02,1944.31,1959.1,1908.45,1910.16,8842400
2023-02-03,1878.17,1917.0,1858.84,1862.49,13674400
2023-02-06,1869.34,1880.0,1860.42,1866.22,8957000
2023-02-07,1865.41,1882.05,1862.73,1868.2,6794200
2023-02-08,1878.68,1880.4,1866.76,1872.99,4075600
2023-02-09,1884.75,1885.07,1856.61,1858.33,5361300
2023-02-10,1864.64,1865.17,1852.4,1861.74,2971100
2023-02-13,1854.41,1861.0,1847.65,1852.05,3970800
2023-02-14,1846.66,1863.2,1840.65,1853.53,5403100
2023-02-15,1831.82,1842.0,1827.09,1834.93,5423800
2023-02-16,1829.37,1843.7,1825.29,1833.78,4540400
2023-02-17,1824.24,1842.2,1818.4,1839.17,4809800
2023-02-21,1838.6,1843.0,1829.36,1832.37,4035900
2023-02-22,1834.66,1836.27,1821.23,1822.31,4105700
2023-02-23,1824.31,1827.5,1816.14,1821.41,5073500
2023-02-24,1809.09,1813.6,1806.62,1808.34,6496500
2023-02-27,1814.16,1817.92,1808.9,1815.55,4509200
2023-02-28,1813.34,1830.0,1808.1,1824.08,6761600
2023-03-01,1836.79,1842.59,1827.1,1834.75,6590500
2023-03-02,1832.1,1837.05,1830.0,1833.61,3950700
2023-03-03,1842.27,1855.4,1837.22,1853.44,6894500
2023-03-06,1851.62,1852.16,1843.24,1844.1,4264100
2023-03-07,1831.39,1840.9,1810.98,1812.05,8713300
2023-03-08,1812.13,1822.66,1811.16,1811.37,5718600
2023-03-09,1824.38,1834.05,1815.6,1829.22,5583000
2023-03-10,1847.56,1868.51,1847.45,1868.41,13803400
2023-03-13,1898.4,1913.1,1875.1,1911.3,20554400
2023-03-14,1905.96,1912.2,1893.71,1900.37,10019000
2023-03-15,1922.55,1936.2,1898.5,1915.56,14546100
2023-03-16,1930.4,1931.91,1909.9,1920.29,10762200
2023-03-17,1946.3,1987.05,1943.61,1975.86,24156300
2023-03-20,1980.55,2003.9,1964.96,1976.79,11845700
2023-03-21,1964.05,1973.8,1934.47,1939.53,10734500
2023-03-22,1938.91,1976.96,1937.62,1971.59,11969600
2023-03-23,1976.44,2001.48,1973.11,1996.11,11347100
2023-03-24,1994.76,1998.85,1973.37,1973.7,9245900
2023-03-27,1946.73,1957.48,1941.79,1955.33,6925000
2023-03-28,1959.26,1973.34,1957.22,1971.41,6202600
2023-03-29,1961.24,1969.62,1958.55,1961.67,4996500
2023-03-30,1964.17,1984.4,1954.9,1979.54,6360300
2023-03-31,1978.49,1986.8,1964.42,1968.93,8003300
2023-04-03,1975.73,1991.7,1950.0,1983.14,9206600
2023-04-04,1985.18,2027.1,1979.0,2020.22,13765400
2023-04-05,2023.8,2033.8,2007.04,2018.32,11440800
2023-04-06,2008.4,2012.38,1998.3,2004.1,6648400
2023-04-10,1990.02,2006.6,1979.38,1989.27,6408100
2023-04-11,1997.95,2006.5,1991.4,2001.92,6031500
2023-04-12,2015.25,2025.7,1998.38,2011.49,10000900
2023-04-13,2039.09,2048.6,2015.6,2038.66,14060100
2023-04-14,2021.04,2047.8,1989.77,2002.55,13272500
2023-04-17,1997.77,2007.6,1978.53,1993.9,7468100
2023-04-18,1990.99,2009.8,1988.84,2001.85,8056900
2023-04-19,1981.47,2006.4,1969.8,1992.33,7373500
2023-04-20,2000.94,2010.51,1997.07,2000.4,5789900
2023-04-21,1988.44,1996.2,1969.52,1980.59,10698700
2023-04-24,1979.03,1989.8,1972.47,1986.98,8303400
2023-04-25,1987.21,2002.05,1981.41,1997.0,8451900
2023-04-26,2006.24,2006.46,1981.19,1985.92,8203600
2023-04-27,1976.62,2002.3,1971.03,1985.76,9107400
2023-04-28,1986.34,1992.68,1977.7,1986.45,6700400
2023-05-01,2000.31,2005.0,1976.9,1977.95,7997700
2023-05-02,1985.1,2018.0,1983.7,2015.95,14680600
2023-05-03,2016.8,2035.1,2009.49,2032.92,11133800
2023-05-04,2031.22,2072.0,2030.68,2048.22,14146800
2023-05-05,2006.67,2046.4,1998.18,2016.36,12508100
2023-05-08,2019.96,2029.1,2016.41,2018.56,6075400
2023-05-09,2023.49,2037.3,2022.96,2033.17,7098800
2023-05-10,2032.75,2044.3,2020.27,2030.28,9392100
2023-05-11,2027.01,2038.3,2010.01,2012.92,8245500
2023-05-12,2016.18,2021.45,2007.04,2009.51,7087500
2023-05-15,2014.86,2021.09,2011.95,2013.89,5518100
2023-05-16,2007.16,2009.74,1984.35,1988.77,9519500
2023-05-17,1982.69,1984.2,1973.77,1981.83,7474300
2023-05-18,1958.92,1960.86,1950.75,1956.13,8812600
2023-05-19,1960.66,1983.14,1955.93,1975.61,8435000
2023-05-22,1971.19,1977.86,1967.85,1971.08,4834300
2023-05-23,1966.42,1976.97,1963.2,1973.42,6345000
2023-05-24,1974.94,1975.4,1955.9,1957.84,6732900
2023-05-25,1949.56,1950.96,1937.94,1939.01,6919200
2023-05-26,1947.74,1950.86,1937.84,1946.77,5823700
2023-05-30,1955.44,1962.76,1931.0,1958.88,4906100
2023-05-31,1962.6,1974.01,1953.0,1961.85,8497900
2023-06-01,1967.12,1983.0,1954.3,1977.34,7300500
2023-06-02,1974.83,1982.5,1947.18,1948.15,8726100
2023-06-05,1945.4,1963.15,1937.8,1959.92,5748800
2023-06-06,1962.42,1965.54,1953.38,1962.21,4967200
2023-06-07,1958.29,1969.7,1939.02,1939.02,9066500
2023-06-08,1959.01,1970.2,1943.1,1964.71,6394100
2023-06-09,1962.95,1969.8,1956.06,1959.5,4379200
2023-06-12,1956.77,1963.5,1948.59,1957.63,4873600
2023-06-13,1959.92,1967.5,1939.15,1943.13,5126700
2023-06-14,1956.16,1959.07,1939.47,1944.86,6807000
2023-06-15,1941.26,1960.32,1926.0,1958.81,6739000
2023-06-16,1959.25,1966.68,1953.5,1956.02,8779100
2023-06-20,1939.16,1958.6,1930.11,1935.82,7584200
2023-06-21,1929.37,1937.98,1919.03,1933.03,6702300
2023-06-22,1920.79,1927.58,1912.1,1913.79,7945000
2023-06-23,1934.23,1938.0,1917.97,1919.15,5419800
2023-06-26,1928.38,1928.71,1921.6,1922.57,3222100
2023-06-27,1928.61,1930.98,1910.95,1913.75,5036900
2023-06-28,1908.79,1913.75,1903.09,1909.33,5866700
2023-06-29,1893.79,1913.18,1892.5,1907.36,6862500
2023-06-30,1913.99,1923.04,1900.6,1920.24,6420900
2023-07-03,1923.96,1931.82,1917.9,1922.45,4085700
2023-07-05,1932.71,1933.9,1914.7,1915.8,5650600
2023-07-06,1912.19,1915.31,1903.03,1910.03,5133000
2023-07-07,1921.63,1935.31,1913.4,1924.43,5201100
2023-07-10,1921.39,1927.32,1912.3,1925.81,3320500
2023-07-11,1932.75,1937.0,1924.2,1932.96,2818800
2023-07-12,1951.66,1959.96,1932.2,1959.2,7062000
2023-07-13,1960.12,1962.16,1953.0,1960.65,4527900
2023-07-14,1956.33,1962.58,1951.16,1954.61,5390000
2023-07-17,1949.8,1956.69,1946.03,1955.94,4152400
2023-07-18,1969.08,1984.6,1963.4,1978.24,8238000
2023-07-19,1976.3,1980.5,1970.05,1978.67,3911600
2023-07-20,1979.26,1979.69,1965.6,1968.6,4972900
2023-07-21,1961.26,1965.57,1957.17,1962.55,3845400
2023-07-24,1963.08,1966.53,1953.6,1954.25,4370000
2023-07-25,1957.55,1965.63,1950.87,1964.98,4090100
2023-07-26,1967.62,1978.17,1963.85,1974.51,6158400
2023-07-27,1956.64,1956.64,1942.42,1943.49,7592800
2023-07-28,1954.61,1963.12,1944.2,1958.71,3828800
2023-07-31,1965.14,1972.25,1950.0,1964.28,5494800
2023-08-01,1947.93,1965.4,1940.7,1943.73,6239700
2023-08-02,1945.05,1953.6,1932.55,1934.6,6339700
2023-08-03,1932.81,1938.3,1928.0,1933.88,4636300
2023-08-04,1941.54,1947.14,1920.0,1940.89,5326200
2023-08-07,1940.37,1941.0,1929.8,1936.38,4510400
2023-08-08,1924.06,1933.2,1922.13,1924.06,6162900
2023-08-09,1924.51,1928.8,1913.7,1914.92,4644000
2023-08-10,1919.61,1927.8,1911.4,1912.93,5934600
2023-08-11,1913.94,1921.05,1911.68,1912.87,5289700
2023-08-14,1904.99,1912.74,1901.97,1907.14,9554500
2023-08-15,1903.84,1911.16,1895.0,1902.11,7582700
2023-08-16,1902.47,1906.03,1890.3,1891.16,6559400
2023-08-17,1901.4,1902.4,1884.0,1888.15,7937700
2023-08-18,1893.7,1896.18,1885.84,1888.31,6253000
2023-08-21,1894.46,1894.89,1884.34,1893.49,4206400
2023-08-22,1893.75,1898.27,1888.15,1896.66,5892200
2023-08-23,1909.98,1919.68,1907.29,1916.12,7949100
2023-08-24,1913.78,1922.72,1911.09,1915.83,5526400
2023-08-25,1912.64,1921.26,1902.41,1913.07,6132800
2023-08-28,1913.48,1925.11,1911.97,1918.65,4740700
2023-08-29,1917.57,1937.49,1916.17,1937.39,7576600
2023-08-30,1945.14,1948.37,1934.6,1942.34,6593700
2023-08-31,1942.85,1944.4,1938.2,1939.08,4795600
2023-09-01,1947.4,1950.85,1933.5,1939.97,4970700
2023-09-05,1931.64,1934.4,1924.21,1924.21,7056800
2023-09-06,1921.05,1928.37,1914.26,1915.66,6427200
2023-09-07,1921.02,1921.66,1916.6,1917.89,3257200
2023-09-08,1921.55,1928.98,1916.59,1918.53,3292700
2023-09-11,1928.13,1929.2,1920.48,1922.09,3689100
2023-09-12,1907.86,1920.8,1907.22,1911.96,4445400
2023-09-13,1912.55,1914.92,1907.27,1907.7,3874800
2023-09-14,1901.41,1911.0,1899.9,1908.63,6184400
2023-09-15,1923.65,1929.68,1921.39,1921.39,5620900
2023-09-18,1926.58,1932.93,1921.84,1932.72,5049300
2023-09-19,1934.45,1935.64,1928.96,1931.0,4224700
2023-09-20,1932.77,1947.0,1929.2,1932.88,9328000
2023-09-21,1916.86,1924.0,1915.03,1918.91,7571900
2023-09-22,1925.36,1928.59,1923.85,1925.04,3634800
2023-09-25,1922.82,1926.05,1914.52,1915.16,5582100
2023-09-26,1905.72,1909.06,1898.5,1899.79,7181100
2023-09-27,1888.93,1889.47,1872.01,1876.32,10919600
2023-09-28,1873.87,1878.2,1856.7,1866.55,10061900
2023-09-29,1874.19,1875.38,1845.63,1847.57,10427400
2023-10-02,1834.62,1845.9,1826.7,1828.37,12706000
2023-10-03,1822.98,1833.12,1816.8,1823.2,11459800
2023-10-04,1823.63,1828.2,1815.97,1822.87,10034600
2023-10-05,1818.4,1826.3,1813.66,1819.37,6970200
2023-10-06,1823.03,1834.45,1809.4,1828.74,9948400
2023-10-09,1844.31,1862.41,1842.5,1861.98,10201500
2023-10-10,1854.14,1861.89,1852.2,1858.99,5844000
2023-10-11,1870.58,1876.29,1866.92,1872.63,7128000
2023-10-12,1875.58,1881.2,1866.75,1866.96,5912700
2023-10-13,1906.15,1930.1,1877.5,1927.06,18796500
2023-10-16,1916.56,1921.84,1910.3,1917.86,8385400
2023-10-17,1922.28,1930.47,1914.3,1921.42,8231900
2023-10-18,1949.61,1961.79,1935.0,1949.4,13920800
2023-10-19,1951.09,1977.7,1945.7,1973.18,13406600
2023-10-20,1977.03,1996.43,1973.36,1978.75,12785700
2023-10-23,1978.04,1978.9,1969.41,1972.22,9479800
2023-10-24,1962.7,1977.04,1958.5,1972.19,6594000
2023-10-25,1977.39,1986.87,1962.51,1980.62,10087000
2023-10-26,1977.3,1989.06,1971.59,1983.88,7671400
2023-10-27,1981.15,2009.18,1978.02,2006.91,14102800
2023-10-30,2000.47,2004.1,1991.73,1995.72,8756400
2023-10-31,1995.52,2007.7,1978.49,1984.85,10104600
2023-11-01,1982.45,1994.2,1969.08,1978.13,9048600
2023-11-02,1984.86,1990.3,1978.06,1984.75,7343700
2023-11-03,1988.61,1999.28,1987.21,1991.95,8530400
2023-11-06,1985.13,1986.1,1976.51,1976.61,8274700
2023-11-07,1964.7,1969.01,1959.31,1968.36,6795800
2023-11-08,1962.21,1967.8,1946.68,1948.84,6738300
2023-11-09,1951.62,1965.64,1945.3,1957.12,6486300
2023-11-10,1946.47,1959.6,1932.6,1935.69,7606600
2023-11-13,1934.44,1948.79,1931.32,1946.41,5385900
2023-11-14,1959.22,1970.54,1958.36,1963.75,6831600
2023-11-15,1963.04,1964.66,1955.27,1958.83,4909400
2023-11-16,1972.15,1988.0,1964.6,1981.21,8253300
2023-11-17,1984.14,1985.98,1978.64,1981.02,4871100
2023-11-20,1967.0,1979.51,1966.03,1978.33,5389300
2023-11-21,2002.06,2008.0,1988.5,1999.69,7322400
2023-11-22,2001.07,2003.77,1988.13,1991.26,4337700
2023-11-24,2001.1,2004.12,1991.5,2001.64,2445100
2023-11-27,2012.82,2015.4,2006.02,2015.08,6320400
2023-11-28,2027.15,2043.34,2023.05,2041.83,10901900
2023-11-29,2040.86,2052.1,2036.0,2044.96,8407300
2023-11-30,2037.86,2047.1,2031.28,2036.35,7558100
2023-12-01,2037.23,2075.97,2035.94,2071.76,16727600
2023-12-04,2045.59,2130.2,2020.35,2026.82,18460500
2023-12-05,2023.37,2037.0,2009.88,2019.05,7027700
2023-12-06,2031.77,2035.8,2019.0,2026.59,5778600
2023-12-07,2033.1,2034.9,2020.26,2029.87,5802000
2023-12-08,2005.68,2033.1,1994.57,2002.55,7883200
2023-12-11,1990.17,2004.2,1975.61,1980.36,8519500
2023-12-12,1983.02,1994.2,1976.76,1979.24,5056900
2023-12-13,1981.41,2024.8,1975.0,2022.48,10635500
2023-12-14,2035.57,2045.92,2024.3,2034.17,9107200
2023-12-15,2032.06,2043.4,2013.74,2015.68,8324800
2023-12-18,2021.13,2032.8,2018.33,2024.9,5358000
2023-12-19,2028.8,2044.86,2025.2,2038.5,6025600
2023-12-20,2034.05,2037.1,2027.58,2027.69,6002400
2023-12-21,2039.45,2044.5,2033.0,2041.82,4620000
2023-12-22,2065.14,2068.7,2048.65,2050.81,7176300
2023-12-26,2058.15,2066.45,2052.01,2066.23,4502700
2023-12-27,2066.98,2082.18,2064.51,2075.82,5813300
2023-12-28,2073.47,2087.3,2063.77,2064.09,6171500
2023-12-29,2058.9,2068.9,2056.2,2060.84,4612300
2024-01-02,2063.9,2073.7,2053.77,2056.14,6025600
2024-01-03,2034.91,2046.66,2028.33,2038.79,8661600
2024-01-04,2038.26,2045.48,2034.06,2040.85,4416700
2024-01-05,2044.73,2061.76,2038.26,2041.17,7481900
2024-01-08,2018.08,2034.58,2017.01,2025.2,6215000
2024-01-09,2033.87,2035.8,2023.63,2025.79,4437300
2024-01-10,2028.12,2035.6,2018.09,2021.22,4504700
2024-01-11,2026.48,2032.19,2010.74,2024.86,6831100
2024-01-12,2054.96,2059.38,2031.1,2044.62,6833700
2024-01-16,2038.48,2054.8,2021.13,2025.12,6548100
2024-01-17,2018.59,2026.5,1998.54,2002.75,8643200
2024-01-18,2008.34,2019.55,2007.7,2019.23,4685200
2024-01-19,2028.8,2036.0,2019.5,2025.25,5719700
2024-01-22,2017.57,2023.28,2013.48,2017.46,4397500
2024-01-23,2019.81,2030.3,2017.98,2025.2,5040800
2024-01-24,2029.54,2033.2,2007.88,2008.74,6085400
2024-01-25,2018.89,2022.4,2009.41,2016.74,4651000
2024-01-26,2018.17,2022.4,2012.68,2015.37,5064800
2024-01-29,2030.76,2033.24,2018.68,2030.97,5629700
2024-01-30,2045.84,2048.5,2027.29,2033.87,4976500
2024-01-31,2042.69,2055.0,2029.31,2032.76,7886100
2024-02-01,2046.32,2064.5,2029.0,2053.88,10278100
2024-02-02,2028.75,2055.9,2026.38,2034.57,7337600
2024-02-05,2015.81,2040.8,2013.8,2023.25,5436100
2024-02-06,2027.41,2037.3,2025.25,2033.99,4866100
2024-02-07,2032.81,2042.95,2030.98,2033.35,6276900
2024-02-08,2027.35,2036.7,2020.3,2031.88,3873300
2024-02-09,2023.41,2032.0,2018.88,2023.84,4412600
2024-02-12,2012.76,2025.5,2010.17,2018.26,4706300
2024-02-13,1999.35,2025.8,1988.35,1990.51,9525800
2024-02-14,1987.5,1994.08,1982.21,1989.12,7031600
2024-02-15,2002.02,2007.2,1993.6,2002.67,6228900
2024-02-16,1996.46,2013.61,1993.87,2010.05,6518500
2024-02-20,2027.71,2029.0,2015.6,2022.43,5531200
2024-02-21,2026.85,2028.57,2018.43,2022.53,5789200
2024-02-22,2023.3,2033.2,2017.8,2023.3,4550800
2024-02-23,2023.47,2040.94,2014.9,2034.9,6827300
2024-02-26,2026.32,2035.4,2023.51,2030.74,4491900
2024-02-27,2035.04,2036.55,2027.48,2028.78,5165400
2024-02-28,2032.53,2037.0,2024.8,2032.53,2824100
2024-02-29,2046.76,2049.8,2034.3,2043.2,6848600
2024-03-01,2053.86,2087.64,2041.8,2082.14,13411000
2024-03-04,2095.88,2119.8,2080.7,2115.96,12216300
2024-03-05,2131.61,2139.16,2111.4,2128.91,9672200
2024-03-06,2138.85,2152.02,2125.5,2146.73,10459300
2024-03-07,2154.54,2163.0,2147.0,2158.86,8403700
2024-03-08,2169.3,2195.33,2164.55,2177.3,13540100
2024-03-11,2178.3,2185.86,2175.6,2181.43,7329600
2024-03-12,2164.46,2182.7,2150.85,2157.66,9436600
2024-03-13,2164.95,2180.29,2162.5,2173.05,5930000
2024-03-14,2163.7,2164.78,2152.58,2163.49,6865000
